tid,date_created,text,favorite_count,retweet_count
728247951357845504,2016-05-05 11:40:16,Maduro crea más burocracia para resolver escasez de equipos quirúrgicos y fármacos: http:// bit.ly/1VJo7lp . pic.twitter.com/j3SMqW0dOG,0,0
728204707760480256,2016-05-05 08:48:26,"LA PURA VERDAD: EN LA IV REPÚBLICA NO HUBO ESCASEZ DE NADA PORQUE LOS PRESIDENTES ANDABAN CUADRADOS CON USA, LA BURGUESÍA Y LA OLIGARQUÍA!!!",1,0
727798971612209152,2016-05-04 05:56:11,Entre caída anunciada de importaciones y empeño del Gobierno en arruinar mayores empresas en el país imaginen cómo sera escasez este año.,0,0
725400017641607168,2016-04-27 15:03:36,Seguimos luchando contra la escasez para brindarle comida nutritiva a mi familia. Ricas arepas… https://www. instagram.com/p/BEtvmZNAu-D/,0,0
725030207883776001,2016-04-26 14:34:06,Y hoy desafiando la escasez ... Conseguí pan y tenía retallones de pollo mechado. Salsa… https://www. instagram.com/p/BErDE2nAu_d/,0,0
723726330001559552,2016-04-23 00:12:57,Predicciones del brujo rochelero año 1992 #radiorochela #rctv #caracas #venezuela #agua #escasez … https://www. instagram.com/p/BEh2fQItWwQ/,0,0
722946732301033472,2016-04-20 20:35:07,Antojada de comer una arepa. No tengo harina. Así que sigo luchando contra la escasez . Arepa de… https://www. instagram.com/p/BEcT-ISgu3g/,0,0
721411336371048450,2016-04-16 14:54:00,"EL REVOCATORIO ES UN DERECHO ESTABLECIDO EN LA CONSTITUCIÓN CUANDO UN RÉGIMEN SE DESVÍA Y ABUSA DE SU PUEBLO:INSEGURIDAD CORRUPCIÓN, ESCASEZ .",0,0
720990192648220672,2016-04-15 11:00:31,Lo que pasa con la escasez de medicinas es un delito contra los DDHH y se debe acopiar pruebas. Lo que ocurre con niños y enfermos es atroz.,0,0
720667672086716417,2016-04-14 13:38:57,La escasez de alimentos es culpa de Rodolfo Marco Torres y Felix Osorio http:// buff.ly/1SDI0n4,0,0
720077944681598976,2016-04-12 22:35:35,Ante la crisis de salud mental y escasez de medicinas tamGO te trae “La Cura” en su presentación… https://www. instagram.com/p/BEAP88igfok/,0,0
718172808929525761,2016-04-07 16:25:15,"Sr Maduro escucharlo es algo aberrante,sus niñadas y falsos vocablos dan una inapetencia constante.Hable de la salud, escasez ,inseguridad.",0,0
718158128798429184,2016-04-07 15:26:55,#AmnesiaCriminalNoVa hoy 3 horas de cola en central para comprar un paquete de pañal. Lo q tienen q resolver es la escasez corruptos,0,0
717515671400263681,2016-04-05 20:54:01,@17DEJUNIO A los que no mató la escasez de medicinas los matarán las falsificaciones.,0,2
717335533341581314,2016-04-05 08:58:13,""" @giannitorlone : La revolución favoreció a todos los países menos al suyo."" LAMENTABLEMENTE: ESCASEZ , INSEGURIDAD, INFLACIÓN, CORRUPCIÓN,",0,0
717183408858918912,2016-04-04 22:53:43,Tanta hambre de conocimiento y tanta escasez de productividad #UCVAhoraEsNuestroTiempo,2,5
715658282015268865,2016-03-31 17:53:25,"Escuchando @CalmaPuebloMega camino a la casa... Calima, colas, escasez , sin agua. Pero calma pueblo",0,2
710434822020325378,2016-03-17 07:57:15,hidrocapitalca alcaldiabaruta no es posible que con una grave situación de escasez de agua no… https://www. instagram.com/p/BDDaN0MKpPF/,0,0
710265643753455616,2016-03-16 20:45:00,"#UltimaHora detenida responsable juvenil de @voluntadPopular @carlascVP y @jesalberthP en #Yaracuy por protestar por escasez de comida.""",1,1
709066231819739136,2016-03-13 13:18:58,"Màs dias feriados. Pero, aumenta el consumo de: agua, luz, alimentos, escasez , y gasto de dinero, cuándo todos están en casa",0,1
708666300961312769,2016-03-12 09:49:47,nosotros los venezolano no queremos marchas lo que queremos es soluciones a los problema de la escasez de alimento.y inseguridad medicina,0,0
708420858642096128,2016-03-11 17:34:29,Viendo lo de la marcha contra el decreto de Obama...Quién se está ocupando de los problemas de los venezolanos de la escasez de todo?,0,0
707526804404379648,2016-03-09 06:21:50,"@ChuoTorrealba Pasan los dias y se agrava la escasez de alimentos, medicinas, aumenta la inseguridad, inflación y ustdes que hcn? Pilas pss",0,0
707303503073513472,2016-03-08 15:34:30,"@la_iguanatv Lo que sin duda ha subido es la escasez , la inflación, la angustia y la desesperanza.",0,0
706183559057448961,2016-03-05 13:24:15,"@Esteban_reload :Delcy Rodríguez: Comandante Chávez,estamos aquí cumpliendo tu legado.LEGADO: INSEGURIDAD,HAMBRE,MISERIA, CORRUPCIÓN, ESCASEZ",1,7
705590787187326976,2016-03-03 22:08:47,Polar a un paso de cierre tecnico.Sin divisas no hay produccion. Son producción hay desempleo y más escasez son los únicos que nos alimentan,0,0
704433156246659073,2016-02-29 17:28:46,"http:// caraotadigital.net/expresidente-d e-mexico-pide-intervencion-internacional-en-venezuela/ … LA SITUACIÓN DE VENEZUELA ES GRAVE: CORRUPCIÓN,INSEGURIDAD, ESCASEZ DE TODO,SIN PRODUCCIÓN.URGE SOLUCIÓN INMEDIATA",0,2
703952859637874689,2016-02-28 09:40:15,Por la escasez d principios decidí hacer un viaje astral q me lleva a donar tdos mis KARMAS mas queridos como el 27F pic.twitter.com/HjJo9eANhs,0,0
703354516087902208,2016-02-26 18:02:38,"Las noticias de Venezuela dan asco muerte, tiroteo, escasez , hambre, enfermedad, delincuencia, asesinato, corrupción, impunidad. Que triste",0,0
702263650896257025,2016-02-23 17:47:56,Reportan escasez de gasolina de 91 octanos en Carabobo http:// dlvr.it/KbNNfk pic.twitter.com/uBsWMQf9fs,0,2
700636201363988484,2016-02-19 06:01:02,Motores y mas motores pero no hay resultados la inflación y la escasez comiéndose al país y ahora problemas con agua y electricidad q plaga,0,0
