tid,date_created,text,favorite_count,retweet_count
761763395695697920,2016-08-05 23:18:41,"http://www. lapatilla.com/site/2016/08/0 5/venezuela-verdadero-o-falso-por-laureano-marquez/ … VERDADERO O FALSO? INSEGURIDAD, ESCASEZ,INFLACIÓN,EXPROPIACIONES, HAMBRE ,MISERIA,DICTADURA, REPRESIÓN,COLECTIVOS",1,0
761235336034938880,2016-08-04 12:20:21,@hcapriles 2. Ellos No son los dueños dl Paìs y hablan en nombre d todos nunca Vot x ninguno dfienda a Ntra Hermosa Vzla Ya Basta hay hambre,0,0
760997227829534720,2016-08-03 20:34:12,Maduro el pueblo tiene hambre necesitamos medicinas jabón para lavar la ropa,0,0
760989368647639040,2016-08-03 20:02:58,Patria con hambre que bolas tienen ustedes referendo ya,0,0
760985726741803008,2016-08-03 19:48:30,@irisvarela raspados están ustedes con el hambre del pueblo vamos a una elecciones,0,0
760983037328953344,2016-08-03 19:37:49,Tengo hambre y pereza de cocinar.,0,0
760820525975408640,2016-08-03 08:52:03,"Gustavo Martínez: ""Las cúpulas no resolverán la crisis, convocamos Concentración contra el hambre y por la salud"" http://www. aporrea.org/actualidad/n29 4796.html …",0,0
760579082170105856,2016-08-02 16:52:38,"El CNE tiene 10 días para fijar la fecha...EL REVOCATORIOVA...Ya esto no se aguanta, maduro es hambre ... pic.twitter.com/pVfntrrg0Y",0,0
760507462000795648,2016-08-02 12:08:03,Y para completar tengo hambre .,0,1
760435055181307904,2016-08-02 07:20:20,@trafficMIRANDA a esta hora 7:18am ful cola en pradosdeleste de bachaqueros el pueblo tiene hambre,0,0
759126314221699073,2016-07-29 16:39:51,"http://www. cesarmiguelrondon.com/opinión-2/el-e spacio-de-mis-amigos/ese-carajito-aqui-no-entra-leonardo-padrón/ … INSÓLITA REVOLUCIÓN: INSEGURIDAD, HAMBRE , MISERIA, ESCASEZ, REPRESIÓN, CORRUPCIÓN, INFLACIÓN, DICTADURA",1,6
759089330161852417,2016-07-29 14:12:54,"GENIO EN= NARCOTRAFICO,MISERIA,DIVISION, HAMBRE ,MENTIRAS, DESTRUCCIÓN!!! Y MEJOR LO DEJO HASTA AQUI XQ SINO AMANECE!!! #ChavezGenioDeAmerica",0,0
756247494078636033,2016-07-21 18:00:27,Hungry? Con hambre de @powyv pizza time! #tanks #5panels #fivepanels #gorras #camisetas … https://www. instagram.com/p/BII7aIOjvKJ/,1,1
755988047662022661,2016-07-21 00:49:30,@Zuliano73 si ese pueblo q lo puso ahi . Q lo mara dr hambre de todo esa lacras parasito,0,0
755932480872513536,2016-07-20 21:08:42,@RunRunesWeb SEGURO QUE ESTÉ DESGRACIADO NO ESTÁ PASANDO HAMBRE Y NO LE HACEN FALTA MEDICINAS,0,1
755774394618839040,2016-07-20 10:40:31,"OOOOKKKK, TENGO HAMBRE .",0,0
755131329768022016,2016-07-18 16:05:13,@Crytek180 si como te toco si chislla pero los nino q muere de hambre por. Culpa de tu hijo vergueza deberia. Dartr,0,0
754794769465901057,2016-07-17 17:47:51,""" @aecarri : Anoche recorrimos la Cota 905: “Aquí sobreviven entre violencia y riesgo de morir de hambre ” http:// antonioecarri.com/ecarri-recorre -la-cota-905-de-noche-aqui-sobreviven-entre-violencia-y-riesgo-de-morir-de-hambre/ … """,0,0
753395227369607168,2016-07-13 21:06:34,#GranMisionMiseriaSegura Estos son pura hambre miseria violencia y lo único que les les importa es robar lo que queda,0,0
753379806453043200,2016-07-13 20:05:17,"Maduro al resto del país: Pasen hambre . Vean cómo hacen sin medicamentos. No me interesa lo que digan, así se quedan.",0,0
753373639270141952,2016-07-13 19:40:47,""" @Xalexanderrom : #GranMisionMiseriaSegura Ya tienen a quien darle las gracias por toda el hambre que estamos pasando a chiabeeeee...""",3,4
752901471881027584,2016-07-12 12:24:33,imposible para mi mente al leer algo q dice el gob.entender todo lo contrario ejem:en Vzla no hay hambre /los venezolanos morimos de hambre,0,0
751080932724051968,2016-07-07 11:50:23,Tengo hambre nojoda.,0,0
750414221687529472,2016-07-05 15:41:07,@sc_jhonnatan @ConElMazoDando @NicolasMaduro hambre de cupos en dólares seguro tienes...lacayo codiciosos son los peones de Allup,0,0
750412437720039424,2016-07-05 15:34:01,@kaunaz10 @ilustrejose @ConElMazoDando se te fundió tu cerebtito de peón del imperio ahora duras hambre,0,0
750336450856677377,2016-07-05 10:32:05,@la_patilla entonces q sean familiares d pacientes d JM d los Rios q reciban alimentos porq son ellos los q tienen hambre y necesidad,0,0
750143012123074560,2016-07-04 21:43:25,"@camilocnn Es la peor crisis que sufre este país,cada dia la desesperanza nos agobia.Inseguridad, hambre ,enfermedades.",0,0
750081100450594817,2016-07-04 17:37:24,#EncuentroVenezuela La clase media no tiene acceso a ninguna bolsa y los bachaqueros no permiten que compremos nada !morimos de hambre .,0,0
749065743040409600,2016-07-01 22:22:44,@MosquedaYaremin @bebello26 @globovision @primerapagina En Venezuela no hay hambre hay apetito,0,0
748644599216865282,2016-06-30 18:29:16,http://www. lapatilla.com/site/2016/06/3 0/responsable-jurídico-de-la-oea-la-carta-democrática-ya-se-esta-aplicando/ … ES TIEMPO DE RECTIFICAR Y CAMBIAR EL RUMBO DE LAS POLITICAS COMUNISTAS DE HAMBRE Y MISERIA O RENUNCIA O REVOCATORIO,0,1
748206253202087941,2016-06-29 13:27:26,@Vladimirala1_gv Hermano soy trabajador de corpoelec. Ayudenos por la asamblea nos estamos muriendo de hambre . Torrealba nos engaño,0,0
747953822736199681,2016-06-28 20:44:22,PROTESTA POR COMIDA EN Anaco Av.Rotaria Sector Colinas GRITAN MORIMOS DE HAMBRE pic.twitter.com/jkbxQrr29H,0,0
747503536934686725,2016-06-27 14:55:05,Tengo hambre :ccc,0,0
746885775741063172,2016-06-25 22:00:20,"Una banda sin hambre de éxito y cierto grado de arrogancia, no va pa'l baile. José Echezuria",0,0
746770792784994304,2016-06-25 14:23:25,"Cansados de Pasar hambre trancan la Av Guayana. Distribuidor Dalla Costa, San Félix COMIDA NO HAY pic.twitter.com/DSntOHwXxn",0,0
746729345578831872,2016-06-25 11:38:44,"Ayer después de 9 horas de cola, de lluvia, sol, hambre , sueño y… https://www. instagram.com/p/BHFTDlAgtoNH X3vk_lGl9nzA-mexjfYjFcahiw0/ …",0,0
746394770793193477,2016-06-24 13:29:15,@laradiodelsur Como hacer para que sepan que en el mundo hay quienes mueren de hambre mientras que en Vzla solo tienen apetito?,0,0
746325365925224448,2016-06-24 08:53:27,Situación IN-SOS-TE-NI-BLE. Hambre y falta de medicinas. Colas inmensas por horas para comprar… https://www. instagram.com/p/BHCbWOkgatj/,0,0
746177238798733312,2016-06-23 23:04:51,"9 HORAS Y MEDIA de hambre , sol y lluvia pero con el objetivo… https://www. instagram.com/p/BHBX_AZB0g3h 2kAhb7iVnFMnHANb3paoGPWzNA0/ …",0,0
746125637967093760,2016-06-23 19:39:49,LOS PAISES QUE NO VOTARON SON LOS MUERTOS DE HAMBRE QUE VIENEN AQUI A BUSCAR DINERO PARA PODER COMER,0,0
746089426145652736,2016-06-23 17:15:55,@tnorelis @amnistia que ridícula y loca esta escuálida... Porque si pasas tanta hambre no te vas como refugiada a Colombiano tan ridícula,1,1
744743031597850625,2016-06-20 00:05:50,Y de paso tengo hambre .,0,0
